id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
131021,column graph,بيان بالأعمدة,graphique en colonnes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131021,,,True,True
131022,column matrix,مصفوفة عمودية,matrice colonne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131022,,,True,True
131023,columns of a matrix,أعمدةُ مصفوفةٍ,colonnes de matrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131023,,,True,True
134008,coma Berenices,ضفيرة (ال...),la chevelure de Bérénice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134008,,,True,True
131024,combinational analysis,تحليل توافيقي,analyse combinatoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131024,,,True,True
131025,combinations,توافيق,combinaisons,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131025,,,True,True
131026,combinatorial analysis,تحليل توافيقي,analyse combinatoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131026,,,True,True
131027,combined statment,قضية مركبة,proposition composée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131027,,,True,True
134009,comet,مذنّب,comète,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134009,,,True,True
131028,commensurable,مَقِيس، قابل للقياس,mesurable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131028,,,True,True
131029,commensurable quantities,كميات مَقِيسَة,quantités mesurables,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131029,,,True,True
131030,common,مشترك,commun,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131030,,,True,True
131031,common denominator,مقام مشترك,dénominateur commun,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131031,,,True,True
131032,common difference,فرق مشترك,différence commune,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131032,,,True,True
131033,common divisor,قاسم مشترك,diviseur commun,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131033,,,True,True
131034,common elements of two sets,عناصر مشتركة بين مجموعتين,éléments communs à deux ensembles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131034,,,True,True
131035,common external tangent,مماس مشترك خارجي,tangente commune extérieure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131035,,,True,True
131036,common factor,عامل مشترك,facteur commun,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131036,,,True,True
131037,common fraction,كسر عادي,fraction ordinaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131037,,,True,True
131038,common internal tangent,مماس مشترك داخلي,tangente commune intérieure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131038,,,True,True
131039,common logarithm,لوغاريتم عادي,logarithme vulgaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131039,,,True,True
131040,common multiple,مضاعف مشترك,multiple commun,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131040,,,True,True
131041,common ratio,نسبة مشتركة,rapport commun,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131041,,,True,True
131042,common root,جذر مشترك,racine commune,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131042,,,True,True
131043,common side,ضلع مشترك,côté commun,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131043,,,True,True
131044,common tangent,مماس مشترك,tangente commune,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131044,,,True,True
131045,commutable elements,عنصران قابلان للابدال,éléments commutables,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131045,,,True,True
131046,commutative,تبادلي، ابدالي,commutatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131046,,,True,True
131047,commutative elements,عناصر ابدالية,éléments commutatifs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131047,,,True,True
131048,commutative field,حقل ابدالي,corps commutatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131048,,,True,True
131049,commutative group,زمرة تبادلية,groupe commutatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131049,,,True,True
131050,commutative law,قانون التبادل,loi commutative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131050,,,True,True
131051,commutative relation,علاقة تبادلية,relation commutative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131051,,,True,True
131052,commutative ring,حلقة تبادلية,anneau commutatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131052,,,True,True
131053,commutative system,نظام تبادلي,système commutatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131053,,,True,True
131054,commutativity,تبادلية، ابدالية,commutativité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131054,,,True,True
131055,compact,مُتَرَاصّ,compact,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131055,,,True,True
131056,compactness,تَرَاصّ,compacité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131056,,,True,True
131057,comparable elements,عناصر قابلة للمقارنة,éléments comparables,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131057,,,True,True
131060,comparative scales,تدريجات مقارنة,échelles comparatives,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131060,,,True,True
131061,compare (to),قَارَنَ مع,comparer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131061,,,True,True
131058,comparison,مقارنة,comparaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131058,,,True,True
131062,comparison surface,سطح المقارنة,surface de comparaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131062,,,True,True
131059,comparison test,اختبار مقارن,test de comparaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131059,,,True,True
131063,compatible,ملائم,compatible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131063,,,True,True
131064,complement,متمّم,complément,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131064,,,True,True
131065,complement of a number,متمِّم عددٍ,complément (arithmétique) d'un nombre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131065,,,True,True
131066,complement of a set,متمِّمة مجموعةٍ,complémentaire d'un ensemble,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131066,,,True,True
131067,complement of an angle,متمِّمة زاويةٍ,complément d'un angle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131067,,,True,True
131068,complementary,متتامة,complémentaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131068,,,True,True
131069,complementary angles,زاويتان متتامّتان,angles complémentaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131069,,,True,True
131070,complementary numbers,أعداد متتامّة,nombres complémentaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131070,,,True,True
131071,complementary set,مجموعة متمِّمة,ensemble complémentaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131071,,,True,True
131072,complete,تام,complet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131072,,,True,True
131073,complete quadrangle,رباعي الزوايا التام,quadrangle complet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131073,,,True,True
131074,complete quadrilateral,رباعي الأضلاع التام,quadrilatère complet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131074,,,True,True
131075,complete system of events,نظام تام من الأحداث,système complet d'événements,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131075,,,True,True
131076,completing the square,إتمام المربع,complètement; action de complèter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131076,,,True,True
131077,complex,مركب,complexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131077,,,True,True
131078,complex fraction,كسر مركب,fraction complexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131078,,,True,True
131079,complex function,دالة مركبة,fonction complexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131079,,,True,True
131080,complex number,عدد مركب,nombre complexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131080,,,True,True
131081,component,مركّبة,composante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131081,,,True,True
131082,component of a vector,مركّبة متجهٍ,composante d'un vecteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131082,,,True,True
131083,component parts of a number,مركبات عدد,parties composantes d'un nombre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131083,,,True,True
131084,composed,مركَّبة,composé(e),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131084,,,True,True
131085,composed relation,علاقة مركبة,relation composée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131085,,,True,True
131086,composite,مؤلف,composé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131086,,,True,True
131087,composite function,دالّة مركَّبة,fonction composée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131087,,,True,True
131088,composite number,عدد مؤلَّف,nombre composé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131088,,,True,True
131089,composition,تركيب,composition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131089,,,True,True
131090,composition of functions,تركيب دوالّ,composition des fonctions,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131090,,,True,True
131091,composition of mappings,تركيب تطبيقات,composition d'applications,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131091,,,True,True
131092,composition of relations,تركيب علاقات,composition des relations,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131092,,,True,True
131093,composition of transformations,تركيب التحويلات,composition de transformations,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131093,,,True,True
131094,compound,مركَّب,composé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131094,,,True,True
131095,compound fraction,كسر مركَّب,fraction composée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131095,,,True,True
131096,compound interest,فائدة مركبة,intérêt composé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131096,,,True,True
131097,compound mapping,تطبيق مركَّب,application composée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131097,,,True,True
131098,compound operation,عملية مركبة,opération composée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131098,,,True,True
131099,compound pendulum,نواس مركب,pendule composé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131099,,,True,True
131100,compound probabilities,احتمالات مرّكبة,probabilités composées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131100,,,True,True
131101,compound proportion,تناسب مركب,proportion composée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131101,,,True,True
131102,compound relation,علاقة مركبة,relation composée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131102,,,True,True
131103,compound sentence,جملة مركّبة,phrase composée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131103,,,True,True
131104,compound statement,قضية مركبة,proposition composée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131104,,,True,True
131105,compression,انضغاط,compression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131105,,,True,True
131106,compressive,ضاغط,compressif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131106,,,True,True
131107,computation,حساب، تقدير,calcul; estimation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131107,,,True,True
131108,computer,حاسب,ordinateur; calculatrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131108,,,True,True
131109,computer programming,برمجة الحاسب,programmation d'ordinateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131109,,,True,True
131110,concave,مقعَّر,concave,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131110,,,True,True
131111,concave downwards,مقعّر لأسفل,concave vers le bas,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131111,,,True,True
131112,concave polygon,مضلّع مقعّر,polygone concave,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131112,,,True,True
131113,concave upwards,مقعر لأعلى,concave vers le haut,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131113,,,True,True
131114,concave-convex curve,منحن مقعر- محدب,courbe concave - convexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131114,,,True,True
131115,concave-convex polygon,مضلع مقعر- محدب,polygone concave - convexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131115,,,True,True
131116,concave-convex polyhedron,متعدد السطوح مقعر- محدب,polyèdre concave-convexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131116,,,True,True
131117,concavity,تقعّر,concavité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131117,,,True,True
131118,concavity - convexity,تقعر - تحدّب,concavité - convexité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131118,,,True,True
131119,concentric circles,دوائر متحدة المركز,cercles concentriques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131119,,,True,True
131120,concept,مفهوم,concept,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131120,,,True,True
131121,conchoid,منحن صدفى,conchoïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131121,,,True,True
131122,conclusion,نتيجة,conclusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131122,,,True,True
131123,concurrence,تَلاقٍ,concours,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131123,,,True,True
131124,concurrent,متلاقية,concourants,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131124,,,True,True
131125,concyclic,متدائر,cocyclique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131125,,,True,True
131126,concyclic points,نقط متدائرة,points cocycliques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=131126,على محيط دائرة,,True,True
