id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
213741,Imparisyllabic,مُخْتِلف المقاطع,Imparisyllabique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213741,الأسماء  والصفات التي تتضمن، في تصريفها، مقطعا زائدا في الحالات الإعرابية  الأخرى غير الرفع.,,True,True
213742,Imperative,أَمْر أو نَهْي,Impératif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213742,وجه الجملة الدال على أمر يوجه إلى مخاطب أو عدة مخاطبين، أو إلى نهي. وذلك من خلال الجمل المثبتة  أو جمل النفي.,,True,True
213743,Imperfect,غَيْرُ تَامّ,Imparfait,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213743,توصف به الصيغ الفعلية  الفرنسية المكونة من  جذر فعلي ومن لاصقة تدل على الماضي.,,True,True
213744,Imperfective,استمراري,Imperfectif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213744,صفة الفعل الذي يدل على حدث غير تام.,,True,True
213745,Impersonal,بِنَاء للمبهم,Impersonnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213745,بناء يرد فيه المركب الاسمي الفاعل ممثلا بضمير محايد يكون غامضا.,,True,True
213746,Implicature,مُلاَزَمَة,Implication,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213746,علاقة منطقية تجمع بين قضيتين، فحين تكون أولاهما صحيحة، فإن الثانية ستكون كذلك بالضرورة.,,True,True
213747,Implosion,انحباس,Implosion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213747,الانغلاق الذي ينتج عند نهاية المقطع خلال تحقيق الصامت الانحباسي.,,True,True
213748,Implosive,انحباسي,Implosif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213748,سمة للصامت الذي يوجد قبل الحركة او النواة المقطعية والذي يلائم مرحلة التوتر المتناقص في المقطع.,,True,True
213749,Inanimate,غير حي,Inanimé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213749,وصف للكلمات التي تشكل طبقة فرعية من الأسماء التي تدل على أشياء ليست بشرا أو حيوانا.,,True,True
213750,Inchoative,مطاوع – صيرورة,Inchoatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213750,صيغة فعلية تدل على الشروع في حدث يستمر تدريجيا.,,True,True
213751,Incidental clause,جملة اعتراضية,Incidente; incise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213751,جملة تأتي مدمجة في جملة أخرى دون كلمة ربط.,,True,True
213752,Inclusion,اشتمال,Inclusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213752,التضمن هو اشتمال المجموعة  (أ) مثلا  على جميع عناصر (ب) أو أن جميع عناصر (ب) تنتمي أيضا إلى (أ).,,True,True
213753,Inclusive,اشتمالي,Inclusif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213753,تكون المجموعة  (أ ) اشتمالية بالنسبة إلى المجموعة ((ب) ) حين تنتمي كل عناصر المجموعة (ب)  إلى (أ).,,True,True
213754,Incompatibility,تَنَافُر,Incompatibilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213754,تعارض  بين جملتين أو قضيتين أولاهما صادقة وأخراهما كاذبة.,,True,True
213755,Incomplete,غَيْرُ تَامّ، نَاقِص,Incomplet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213755,العبارات غير التامة أو الناقصة هي العبارات المتضمنة لحذف.,,True,True
213756,Incorporation,إدماج,Incorporation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213756,عملية، في النحو التوليدي، ترد ضمن ما يسمى بالتفكيك المعجمي، فبعد تحليل الوحدة المعجمية إلى عناصرها الصغرى يقع إدماج الحملين في حمل واحد ثم في مادة معجمية واحدة.,,True,True
213757,Indeclinable,مَبْنِيّ، جَامِد,Indéclinable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213757,صفة للكلمات غير القابلة لتغير  الحالات الإعرابية فهي تلزم صورة واحدة.  أو صفة للكلمات غير  المتصرفة التي تظهر في صورة معينة.,,True,True
213758,Indefinite,نَكِرَة,Indéfini,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213758,سمة ملازمة لبعض الأدوات والصفات أو الضمائر في مقابل سمة المعرفة أو التعريف.,,True,True
213759,Independent,مستقل، حُرّ,Indépendant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213759,الجملة المستقلة هي الجملة غير التابعة لجملة أخرى.,,True,True
213760,Index,فِهْرَس، عَلاَمة,Index; Indice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213760,جدول ألفبائي للأسماء المذكورة وللمواضيع المعالجة وللمصطلحات الفنية المستعملة. نتيجة  علاقة سببية  بين حدث لغوي ومدلول ما،  مثال: ارتفاع الصوت علامة الغضب  إلخ.,,True,True
213761,Index of class,علامة الفئة,Indice de classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213761,لاصقة تستعمل في بعض اللغات لتدل على نوع معين من الأسماء.,,True,True
213762,Indexation,فَهْرَسَة,Indexation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213762,عملية تصنيف الوحدات المعجمية مع إعطائها  سمة مميزة تحددها داخل مجموعة معينة.,,True,True
213763,Indicator,مُؤَشِّر,Indicateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213763,عند بنفنيست ،صفة العناصر اللغوية الدالة على الزمن والمكان.,,True,True
213764,Indicator (Phonetic --),دليل صوتي (النطق),Indicateur phonétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213764,علامات في الكتابة تدل على كيفية لنطق.,,True,True
213765,Indicator (Syntagmatic --),مُؤَشِّر مركبّي,Indicateur syntagmatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213765,التشجير المسمى أيضا السامة المركبية، في النحو التوليدي، هو  تحليل لبنية الجملة من خلال مكوناتها.,,True,True
213766,Indirect style,خطاب غير مباشر,Style indirect,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213766,خطاب أعيد قوله بطريقة تختلف عن الأولى.,,True,True
213767,Individuation,تفَرُّدِية,Individuation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213767,التفردية اللغوية هي ما يميز مجموعة لغوية عن سواها. وتكون التفردية باطنة أو ظاهرة،  عن طوع أو عن غير طوع.,,True,True
213768,Indo-european,هندو أوربية,Ino-européen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213768,عائلة لغوية من أشهر الفصائل التي خضعت للدرس والتحليل وتضم فروعا هي اللغات: الجرمانية،  السلتية،  الرومانية  والسلافية  والألبانية  والأرمنية والإغريقية والإيرانية  والهندية، … إلخ...,,True,True
213769,Inductive,استقرائي,Inductif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213769,صفة المنهج الذي يقوم على جمع المعطيات اللغوية وتصنيفها في طبقات أو لوائح من العناصر قصد الخروج بنظام معين.,,True,True
213770,Inessive,حالة المستقر,Inessif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213770,نوع من الإعراب الدال على المكان الذي يقع الحدث داخله.,,True,True
213771,Infinitive,مَصْدَر، فعل غير متصرف,Infinitif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213771,صيغة اسمية للفعل تدل على الحدث دون الزمن.,,True,True
213772,Infix,واسطة، حشوية,Infixe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213772,اللاصقة الواسطة أو الحشوية هي اللاصقة التي تأتي داخل الكلمة أو وسطها لتغير معناها.,,True,True
213773,Inflexion,تصريف,Inflexion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213773,التغيير الذي يطرأ على الأفعال والأسماء وذلك لتخصيصها من ناحية الزمن والعدد والجنس والشخص.,,True,True
213774,Informant,مُخْبِر,Informateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213774,متكلم اللغة أو اللهجة قيد الدرس، والذي يكون مصدر المعلومات الخاصة بهذه اللغة ومصدرا للأحكام على معطياتها بالمقبولية وبالنحوية أو بغير ذلك.,,True,True
213775,Information,معلومة,Information,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213775,المعلومة، حسب نظرية الإعلام،  هي الدلالة المسندة لمعطيات بمساعدة المواصفات المستعملة وذلك لتقديمها على شكل معين، فهي في هذا التصور متوالية من الإشارات الدقيقة المنتقلة بين مرسل  ومتلق عبر قناة معينة.,,True,True
213776,Inherent,ملازم,Inhérent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213776,صفة السمات التي تحدد المميزات النوعية لكل كلمة في استقلال عن السياق أي عن أي علامة تربطها بالكلمات الأخرى في الجملة.,,True,True
213777,Initial,أَوَّلِيّ، بادئة,Initial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213777,العنصر الأولي، في النحو التوليدي،  هو العنصر الذي لا يكون مكونا لأي  عنصر آخر والذي لا يظهر أبدا على يمين السهم في قاعدة إعادة الكتابة. بادئة الكلمة أو المركب هي الصوتية أو مجموع الأصوات المنطوقة في أولها.,,True,True
213778,Injective,قَذْفِي,Injectif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213778,صفة الصامت الذي يتضمن في تلفظه دفعة مباغتة من الهواء.,,True,True
213779,Injonctive,أَمْرِي,Injonctif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213779,الجملة الأمرية جملة تعبر عن  إعطاء أمر للقيام بفعل ما.,,True,True
213780,Innate,فِطْرِي,Inné,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213780,تتأسس اللغة، في التصور التوليدي، على بنية فطرية تتطور من خلال تجربة لغوية تدعى باكتساب اللغة.-فاللغة مظهر خاص بالعنصر البشري بخلاف التواصل الذي يعد سيرورة موجودة لدى الكائنات الحية.  ومن هذا المنطلق فالمظهر اللغوي يتأسس على ركائز بيولوجية عند الإنسان.,,True,True
213781,Input,دَخْل,Input,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213781,مجموعة المعلومات التي تعطى لنظام معين  قصد تحويلها إلى معلومات خرج.,,True,True
213782,Insertion,إدماج، دَمْج,Insertion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213782,الدمج المعجمي، في النحو التوليدي، هو تعويض الرموز الدمى بذوات معجمية وذلك بالنظر إلى سماتها.,,True,True
213783,Inspirated,شهيق,Inspiré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213783,دفع الهواء داخل الرئتين، ولا  تستعمل هذه العملية كثيرا في التصويت باستثناء بعض الأصوات الخاصة ببعض اللغات.مثل لغة الإسكيمو.,,True,True
213784,Instance of discourse,تحصيل الكلام,Instance de discours,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213784,فعل الكلام عند متكلم اللغة وذلك حين ينتقل من  القدرة إلى الإنجاز.,,True,True
213785,Instrumental,أداتي,Instrumental,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213785,الحالة المعبرة عن الأداة، أي الوسيلة التي ساعدت على حصول الحدث.,,True,True
213786,Integration,إدخال,Intégration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213786,وظيفة الإدماج وهي  مظهر من مظاهر الوظيفة السمعية التي تربط بين الذبذبات المتلقاة واللغة.  ولها جانبان : جانب عصبي – فيزيولوجي وآخر نفسي – فيزيولوجي.,,True,True
