id,english,arabic,french,german,vt,uatv,has_image,uri
61514,expert system,نِظَامٌ خَبِير,système expert,Expertensystem,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61514
61515,export,تَصْدير,export,Export,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61515
61516,extension,تَوَسُّع,extension,Erweiterung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61516
61517,extraction,اسْتِخْرَاج,extraction,Extraktion,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61517
61518,failure,فَشَل,défaillance,Fehler,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61518
61519,fatal error,غَلَطٌ حَاسِم,erreur fatale,schwerwiegender Fehler,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61519
61520,faulty,مَعِيب,défectueux,fehlerhaft,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61520
61521,favorite,مُفَضَّل,favori,Favorit,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61521
61522,favorites folder,مُجَلَّدُ مُفَضَّلات,dossier favoris,Favoritenordner,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61522
61523,fax,نَسْخٌ عَن بُعد,fax,Fax,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61523
61524,feasibility study,دِراسَة جَدْوَى,étude de faisabilité,Machbarkeitsstudie,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61524
61525,feed,تَزْوِيد,alimentation,Zufuhr,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61525
61526,fetch,فَتَّشَ,rechercher,abrufen,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61526
61527,fiber optics,ليفَة ضَوْئِيَّة,fibre optique,Glasfaser,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61527
61528,fiche,جُذَاذَة,fiche,Fiche,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61528
61529,field,حَقْل,champ,Feld,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61529
61530,fielding,تَنْطِيق,zonage,Unterteilung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61530
61531,file,جُذَاذِيَّة,fichier,Datei,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61531
61533,file attribute,سِمَة مِلَفّ,attributs de fichier,Dateiattribute,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61533
61532,file attribute,مُسْنَدَات مِلَفّ,attributs de fichier,Dateiattribute,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61532
61534,file collating,دَمْجُ الْمِلَفَّات,fusion de fichiers,Dateizusammenführung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61534
61535,file descriptor,وَاصِفُ المِلَفّ,descripteur de fichier,Dateideskriptor,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61535
61536,file directory,مَصْنَفَةُ مِلَفَّات,répertoire de fichiers,Dateiverzeichnis,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61536
61537,file extension,امتدَاد مِلَفّ,extension de fichier,Dateierweiterung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61537
61538,file extent,حَجْمُ مِلَفّ,taille d'un fichier,Dateibereich,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61538
61539,file maintenance,صِيَانَة مِلَفّ,maintenance de fichier,Dateipflege,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61539
61540,file management,تَدْبِيرُ مِلَفّ,gestion de fichier,Dateiverwaltung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61540
61541,file manager,مُدَبِّرُ مِلَفّ,gestionnaire de fichier,Dateimanagement,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61541
61542,file name,اسْم المِلَفّ,nom de fichier,Dateiname,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61542
61543,file protection,حِمَايَةُ مِلَفّ,protection de fichier,Dateischutz,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61543
61544,file recovery utility,نَفْعِيَّةُ اسْتِرْدَادِ المِلَفَّات,utilitaire de récupération de fichiers,Dateiwiederherstellungs-Dienstprogramm,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61544
61545,file sharing,تَشَارُكٌ فِي مِلَفّ,partage de fichiers,Dateifreigabe,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61545
61546,file structure,بِنْيَةُ مِلَفّ,structure de fichier,Dateistruktur,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61546
61547,file transfer,نَقْلُ مِلَفّ,transfert de fichier,Dateiübertragung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61547
61548,file transfer protocol (FTP),بُرُوتُوكُول نَقْلِ المِلَفَّات,protocole de transfert de fichiers,File Transfer-Protokoll (FTP),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61548
61549,filter,مِرْشَحَة,filtre,Filter,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61549
61550,firewall,وَاقِيَّةٌ من النَّار,pare-feu,Firewall,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61550
61551,firmware,بَرْنَامَج مَصنَعيّ,firmware,Firmware,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61551
61552,fixed disk,قُرْصٌ ثَابِت,disque fixe,Festplatte,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61552
61553,flashing,وَمِيض,clignotement,Blinken,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61553
61554,flat scanner,مِفْرَاسٌ مُنْبَسِط,scanner à plat,Flachbettscanner,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61554
61555,flexible,مَرِن,souple,flexibel,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61555
61556,floating menu,قَائِمَةُ خِيَارَاتٍ عَائِمَة,menu flottant,unverankertes Menü,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61556
61557,floppy disk,قُرَيْص,disquette,Diskette,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61557
61559,flowchart,خَرِيطَة مَسار الْمَعْلُومَات,organigramme,Ablaufdiagramm,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61559
61558,flow diagram,مِبْيَان انْسِيَابي,organigramme,Flussdiagramm,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61558
61560,folder,مُجَلَّد,dossier,Ordner,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61560
61561,font,طَقم الْمَحَارِف,police,Schriftart,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61561
61562,footing,أَسْفَلُ الصَّفْحَة,pied de page,Fußzeile,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61562
61563,footnote,حَاشِية سُفلية,note en bas de page,Fußnote,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61563
61564,foreground,مُسْتَوىً أَمَامِيّ,avant-plan,Vordergrund,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61564
61565,form,اسْتِمَارَة,formulaire,Formular,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61565
61567,format,شَوْكَل,format,Format,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61567
61568,formatting,شَوْكَلَة,mise en forme,Formatierung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61568
61566,form feed,تَخَطِّي الصَّفْحَة,saut de page,Seitenvorschub,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61566
61569,frame,إِطَار,cadre,Rahmen,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61569
61570,freeware,بَرْمَجِيَّةٌ مَجَّانِيَّة,logiciel libre,Freeware,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61570
61571,frequency,تَرَدُّد,fréquence,Frequenz,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61571
61572,frequently asked,أَسْئِلَةٌ متَرَدِّدَةٌ,questions (FAQ),Häufig gestellte Fragen (FAQ),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61572
61573,full size display,عَرض بكامل الشاشَة,écran pleine page,Vollbildanzeige,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61573
61575,functionality,وَظِيفِيَّة,fonctionnalité,Funktionalität,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61575
61574,function key,مِفتَاح وَظِيفِيٌّ,touche de fonction,Funktionstaste,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61574
61576,furtive virus,فَيْرُوسٌ خَفِيّ,virus furtif,verborgener Virus,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61576
61577,gateway,مَعْبَر,passerelle,Gateway,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61577
61578,generator,مُوَلِّد,générateur,Generator,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61578
61579,glitch,مَصْعَب,pépin,Störung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61579
61580,global system for mobile communication (GSM),نِظَامٌ عَامٌّ للاتِّصَالِ الْمُتَحَرِّك,système global de communication mobile(GSM),Global System for Mobile Communication (GSM),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61580
61581,glossary,مَسْرَد,glossaire,Glossar,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61581
61582,gopher,غُوفر,gopher,Gopher,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61582
61583,graphic,رَسم بَيَاني,graphique,Grafik,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61583
61584,graphic data processing,مَعْلُومِيَاتٌ رسوميَّة,infographie,grafische Datenverarbeitung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61584
61585,graphic display,عَرْضٌ رُسُومِيٌّ,affichage graphique,grafischer Bildschirm,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61585
61586,graphic interchange format (GIF),شَوْكَلُ التَّبَادُلِ الْرُّسُومِيّ,format d'échange graphique (GIF),Graphic Interchange Format (GIF),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61586
61587,graphics,رُسُوميّات,graphisme,Grafik,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61587
61588,graphics 3-D,رُسُوميّات فِي ثَلاثَةِ أَبْعَاد,graphisme en trois dimensions,3D-Grafik,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61588
61589,graphics board,لَوْحَةٌ رُسُوميَّة,carte graphique,Grafikkarte,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61589
61590,graphics software,بَرْمَجِيَّةٌ رُسُومِيَّة,logiciel graphique,Grafiksoftware,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61590
61591,grid,شَبَك,grille,Raster,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61591
61592,groupware,بَرْمَجِيَّةٌ جَمَاعِيَّة,collecticiel,Groupware,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61592
61593,guest status,وَضْعيَّةُ ضَيْف,statut d’invité,Gaststatus,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61593
61594,hacker,قُرْصَان,pirate,Hacker,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61594
61595,halt instruction,تَعْلِيمَةُ التَّوَقُّف,instruction d'arrêt,Haltbefehl,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61595
61597,hand-held computer,حَاسُوبٌ جَيْبِيّ,ordinateur de poche,Handheld-Computer,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61597
61598,handler,مُدَبِّر,gestionnaire,Handler,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61598
61596,hand scanner,مِفْرَاسٌ يَدَوِيّ,scanner à main,Handscanner,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61596
61599,hang-up,تَوَقُّفٌ غَيْرُ مُتَوَقَّع,arrêt imprévu,auflegen,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61599
61600,hard copy,نُسْخَة وَرَقية,sortie papier,Ausdruck,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61600
61601,hard disk,قُرْصٌ صَلْب,disque dur,Festplatte,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61601
61602,hardlock,مِفْتَاح حِمَايَة إلكتروني,clé électronique,Dongle,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61602
61603,hardware,عَتَاد,matériel,Hardware,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61603
61604,head,رَأْس,tête,Kopf,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61604
61606,header,تَرويسَة,en-tête,Kopfzeile,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61606
61605,head of form (HOF),أَعْلَى الصَّفْحَة,tête d'une page,Formularkopf (HOF),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61605
61607,help,مُسَاعَدَةٌ,aide,Hilfe,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61607
61608,hertz (Hz),هِرْتز,hertz (Hz),Hertz (Hz),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61608
61609,heterogeneous network,شَبَكَةٌ غَيْرُ مُتَجَانِسَة,réseau hétérogène,heterogenes Netzwerk,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61609
61610,hidden,مَخْفِيٌّ,caché,verborgen,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61610
61611,hierarchical data base,قَاعِدَةُ مُعْطَيَاتٍ ترَاتُبية,base de données hiérarchiques,hierarchische Datenbank,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61611
61612,hierarchy,تَرَاتُب,hiérarchie,Hierarchie,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61612
61615,highlight,سُطُوعٌ فَائِق,surbrillance,hervorheben,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61615
61613,high memory area,مِنْطَقََةٌ عَاليَّةٌ مِنَ الذَاكِرَة,zone de mémoire haute,High Memory Area,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61613
61614,high resolution,دِقِّيَّةٌ عَالِيَة,haute définition,hohe Auflösung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61614
61616,histogram,مِدْرَاج,histogramme,Histogramm,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61616
61617,hit,ضَرْبَة,frappe,Treffer,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61617
