id,english,arabic,french,uri,description,vt,uatv
175821,chromatid interference,تداخُل كروماتيديّ,interférence chromatidique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175821,تعابر متكرر غير عشوائيّ للكروماتيدات الصبغية الرباعية يولد انحرافا عن النسبة المتوقعة 1.2.1.,True,True
175822,chromatid non-disjunction,عدم انفصام كروماتيديّ,non-disjonction chromatidique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175822,انتقال كِلا الكروماتيدين إلى قطب خلويّ واحد أثناء طور الصعود في الانقسام الفتيليّ أو الانقسام الاختزاليّ الثاني.,True,True
175823,chromatid tetrad,رباعيات رباعيّ كروماتيديّ,tétrade chromatidique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175823,تراص الشقيات الصبغية الأربع للصبغيين المتماثلين، بجانب بعضهما البعض، أثناء الطور التالي للانقسام الاختزاليّ الأول.,True,True
175824,chromatin,كروماتين,chromatine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175824,,True,True
175825,chromatin negative,سالِب الكروماتين,absence de chromatine; chromatine négatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175825,فرد ذكر تخلو نوى خلاياه من الكروماتين الجنسيّ (انظر : barr body).,True,True
175826,chromatin positive,مُوجَب الكروماتين,présence de chromatine; chromatine positif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175826,فرد أنثى تحتوي نوى خلاياها كروماتينا جنسيا (انظر: Barrbody).,True,True
175827,chromatin reconstitution,إعادة تكوين الكروماتين,reconstitution chromatinique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175827,إعادة تركيب الدنا والبروتينات في الكروماتين.,True,True
175828,chromatoid,صبغانيّ,chromatoïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175828,مركب له خواص تشبه خواص الكروماتين.,True,True
175829,chromogene,مُوَلِّد اللون,chromogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175829,,True,True
175830,chromomere,كرومومير، قُسيم صبغيّ,chromomère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175830,حبيبة صبغية متضامنة مرتبة طوليا وتكون سلسلة، وتتولد من التفاف موضعيّ لخيط الدنا حول وحدات المتون، تشاهد في الطور التمهيديّ في كلا الانقسامين الاختزاليّ والفتيليّ.,True,True
175831,chromonema,كرومونيما، خيط صبغيّ,chromonema,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175831,أصغر خيط كروماتينيّ يمكن مشاهدته بالمجهر الضوئيّ.,True,True
175832,chromonemata,كرومونيمات,chromonemata,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175832,كرومانيمات (جمع كرومانيما).,True,True
175833,chromoplasm; chromatin,كروماتين,chromoplasme; chromatine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175833,,True,True
175834,chromoplast,صانعة اللون,chromoplaste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175834,بلاستيدة تحتوي على الكاروتينويد الذي يلون الأزهار والفواكه الناضجة.,True,True
175842,chromosomal RNA,رنا صبغويّ,ARN chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175842,جزيئات الرنا المتحدة مع الصبغيات خلال عمليات الانقسام.,True,True
175835,chromosomal aberration,زيغ صبغويّ,aberration chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175835,الشذوذ في عدد أو بنية الصبغيات يتبع تضاعف أو إعادة ترتيب موادها الجينية أو نقصانها أو زيادتها، ويؤدي إلى تغيير في تطور الجنين ونشوءه.,True,True
175836,chromosomal abnormality,شذوذ صبغيّ,anomalie chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175836,,True,True
175837,chromosomal hybrid sterility,عُقْم هجينيّ صبغيّ,stérilité hybride chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175837,,True,True
175838,chromosomal inheritance,وراثة صبغوية,hérédité chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175838,وراثة المعلومات الجينية التي تحتويها الصبغيات.,True,True
175839,chromosomal mosaic,فُسَيْفسِاء صبغوية,mosaïque chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175839,اختلاف أشكال أو عدد الصبغيات التي توجد في مختلف خلايا الكائن.,True,True
175840,chromosomal mutation,طفرة صبغوية,mutation chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175840,شذوذ في عدد الصبغيات أو في بنيتها.,True,True
175841,chromosomal polymorphism,تعدد الأشكال الصبغوية,polymorphisme chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175841,1-حالة وجود تغييرات في أشكال الصبغيات نتيجة حدوث طفرة بالصبغيّ، حيث يتحدد في تغيير هيكليّ، ينتج عنه اكتساب أو فقدان أو أيّ تغيير في موضع قطعة من الصبغيّ - 2- وجود ترتيبين مختلفين، أو أكثر، لبنية صبغيّ، أو أكثر، في مجموعة سكانية واحدة.,True,True
175843,chromosomal sterility,عُقْم صبغويّ,stérilité chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175843,عقْم الهجين الناتج عن قلة التشابه بين صبغيات الأبوين.,True,True
175844,chromosomal theory of heredity,نظرية (ال...) الصبغية للوراثة,théorie chromosomique de l'hérédité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175844,تنص على أن الصبغيات هي التي تحمل المورثات.,True,True
175845,chromosomal tubules,نبيبات صبغوية,tubules chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175845,نبيبات الجهاز المغزليّ التي تنشأ عند وسط القسيم المركزيّ.,True,True
175846,chromosome,صبغيّ، كروموسوم,chromosome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175846,خيوط تظهر جليا خلال انقسام الخلية، ويشتمل الصبغيّ على عدد من المورثات، وهو بالتالي يضم التركيبة الجينية. ويتكون الصبغيّ من جزيء كبير من الدنا وبروتينات متنوعة قاعدية.,True,True
175847,chromosome (gametic...),صبغيّ جاميطيّ,chromosome gamétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175847,,True,True
175848,chromosome (supernumerary...),تجاوز صبغويّ,chromosome surnuméraire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175848,صبغيّ إضافي أو أكثر يوجد في بعض الحيوانات غير المهجنة، وهذه الصبغيات غير متماثلة مع صبغيات النوع ولكنها لا تؤثر كثيرا على النمط الظاهريّ للحيوان (انظر: accessory chromosome).,True,True
175849,chromosome (telocentric...),صبغيّ طرفيّ، صبغيّ انتهائيّ القسيم المركزيّ,chromosome télocentrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175849,صبغيّ بقسيم مركزيّ انتهائيّ ولا يوجد في الانسان.,True,True
175850,chromosome anomaly,شذوذ صبغويّ,anomalie chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175850,,True,True
175851,chromosome arms,ذراعا الصبغيّ,bras chromosomiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175851,القسيمان الرئيسيان للصبغيّ اللذان يتعين طول كل منهما بموقع القسيم المركزيّ بينهما.,True,True
175852,chromosome break,كسر صبغيّ، انفصام صبغيّ,rupture chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175852,انفصام يحصل في نفس الموقع في كل من كروماتيدات الصبغيّ.,True,True
175853,chromosome bridge,جِسر صبغيّ، قنطرة الصبغية,pont chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175853,جسر يتولد بين المجموعتين الصبغيتين المنفصلتين في دور الصعود بسبب انجذاب القسيمين المركزيين للصبغيين ثنائيا إلى قطبين متعاكسين.,True,True
175854,chromosome complement,متممة صبغية، تمامة صبغية,complément chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175854,مجموعة الصبغيات غير الجنسية الموجودة في نواة الخلية، المميزة لنوع النبات أو الحيوان.,True,True
175855,chromosome congression,تَجَمُّع الصبغيات,congression chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175855,تحرك الصبغيات نحو خط استواء المغزل أثناء الانقسام الفتيليّ.,True,True
175856,chromosome crossing over,تعابُر الصبغيات,crossing over des chromosomes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175856,تبادل المواد الوراثية بين كروماتيدات الصبغيات المتماثلة خلال الانقسام الاختزاليّ.,True,True
175857,chromosome deletion,نقص الصبغيّ، اقتضاب الصبغيّ,déficience chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175857,فقدان شدفة من المادة الوراثية للصبغيّ.,True,True
175858,chromosome diminution,تضاؤل صبغويّ,diminution chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175858,طرح صبغيات معينة أثناء التكوين الجينيّ من الخلايا المكونة للأنسجة الجسدية.,True,True
175859,chromosome duplication,تكرار الصبغيات، تضاعُف الصبغيات,duplication chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175859,تضاعف المواقع في الصبغيّ بسبب تضاعف مادته الجينية.,True,True
175860,chromosome endoreduplication,تضاعُف الصبغيات المكرر,endoréduplication des chromosomes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175860,تضاعف متكرر للصبغيات أثناء الطور البينيّ للانقسام الفتيليّ، وقد يحدث ذلك لعدة مرات فينتج عنه تضاعفا ثلاثيا أو رباعيا أو أكثر من ذلك، وقد يحدث تلقائيا أو بتأثير بعض الأدوية.,True,True
175861,chromosome exchange,تبادُل صبغويّ,échange chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175861,تبادل الشدفتين بين الصبغيات المتماثلة أثناء التعابر.,True,True
175862,chromosome fusion,اندماج صبغويّ,fusion chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175862,اتحاد صبغيين أو أكثر ليكونا صبغيا واحدا عن طريق تغيير تراكيبهما.,True,True
175863,chromosome gap,فجوة صبغوية,gap chromosomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=175863,فجوة في الصبغيّ تولد انفصاما فيه في منطقة ضيقة.,True,True
