id,english,arabic,french,german,uri,description,vt,uatv,image_uri_remote,image_uri_extract
100163,Intelligent Energy Europe (IEE),البرنامج الأوروبي للطاقة الذكية (IEE),Programme Énergie intelligente pour l'Europe (EIE),Intelligente Energie - Europa (IEE),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=100163,برنامج أعلنته المفوضية الأوروبية في عام 2003 لدعم المنظمات التي تعمل في مجال الطاقة المستدامة. ويكمن الهدف الرئيسي من هذا البرنامج في تحقيق مستقبل الطاقة الذكية ووضع سياسات بشأن كفاءة الطاقة ومصادر الطاقة المتجددة وتحقيق أهداف الاتحاد الأوروبي التي تتعلق بالطاقة بحلول عام 2020.,True,False,,
99953,Interdisciplinary Master in Energy Qualification Awarded: Postgraduate/Master,ماجستير متعدد التخصصات في الطاقة الشهادة المسلمة: شهادة الماجستير,Maîtrise interdisciplinaire en énergie) diplôme attribué: 3ème cycle/Maîtrise,Interdisziplinärer Master für Energie Erworbenen Qualifikation: Graduierte / Master,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=99953,يركز هذا البرنامج على تشكيل السياسة والتفاصيل العامة كلا من الجوانب النظرية والعملية لقطاع الطاقة. وتشمل موضوعات محددة: 1) السياسات والاستراتيجيات وتخطيط الطاقة. 2) الاقتصاد الطاقة. 3) قانون الطاقة. 4) موارد الطاقة والبنية التحتية. 5) الطاقة والبيئة والاس,True,False,,
99547,Intergovernmental Panel on Climate Change (IPCC),الهيئة الحكومية الدولية المعنية بتغير المناخ (IPCC),Groupe d'experts intergouvernemental sur l'évolution du climat (GIEC),Zwischenstaatliche Sachverständigengruppe für Klimafragen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=99547,هذه اللجنة كمؤسّسة دولية، في نوفمبر من عام 1988، تماشيا مع كل من برنامج الأمم المُتحدة للبيئة (UNEP) والمُنظمة العالمية للأرصاد الجوية (WMO). و تُقدم هذه الهيئة  نظرة عامة لصانعي القرارات السياسية عن آخر ما وصل إليه البحث العِلمي. وبصفتها لجنة تابعة لاتفاقية الأمم المُتحدة الإطارية بشأن تغيّر المُناخ (UNFCCC)، تقوم اللجنة الحكومية الدولية المعنية بتغيّرات المُناخ بالحُكم على مخاطر ظاهرة الاحتباس الحراري العالمية وكذلك بوضع استراتيجيات تهدف إلى تجنّب حدوث الأخطار البيئية وتحديد إجراءات التواؤم مع التغيّرات المُناخية.,True,False,,
97242,Intermediate Pressure (IP),ضغط متوسط (IP),pression intermédiaire (PI),Zwischendruck,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97242,الضغط الذي يزيد على 700 كيلو باسكال ولا يتجاوز 2000 كيلو باسكال.,True,False,,
98926,Internal Combustion Engine,مُحرّك احتراق داخلي (ICE),Moteur à combustion interne,Verbrennungsmotor (ICE),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98926,المحرك الشائع استخدامه في المركبات. ويُمكن أن يكون وقود هذا النوع من المُحرّكات إما ديزل أو بنزين أو غاز طبيعيّ أو وقود حيويّ. (انظر: [محرك احتراق داخلي](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=87925),True,False,,
97331,Internal circulation reactor,مفاعل التدوير الداخلي,réacteur à circulation interne,interner Umlaufreaktor,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97331,نوع من أنواع الهواضم اللاهوائية، مُصمّم أساساً لمعالجة مياه الصرف، كما أنه يُعتبر الشكل المتطور لنظامي 'الهضم بطبقة الندفات اللاهوائية ذات التدفق الصاعد' و'الهضم بفرشة الحمأة الحبيبية الممتدة'. والجدير بالذكر أن هذا الهاضم يُنتِج - نَمطيًّا - [غازاً حيوياً](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=97161) ذا تركيز ميثان عالٍ.,True,False,,
96792,Internal consumption regulation,تقنين الاستهلاك الداخلي,régulation de la consommation interne,Eigenverbrauchsregelung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96792,الأحكام القانونية المتعلقة بالتعويضات وفواتير الطاقة التي يستهلكها منتج الطاقة المتجددة بنفسه.,True,False,,
100561,International Atomic Energy Agency (IAEA),وكالة الطاقة الذرية الدولية ( IAEA ),Agence internationale de l'énergie atomique (AIEA),Internationale Atomenergie Organisation (IAEO),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=100561,مؤسسة علمية وفنية مستقلة، لها وضع خاص داخل منظومة الأمم المتحدة. يوجد مقرها في فيينا.,True,False,,
99545,International Biogas & Bioenergy Center of Expertise (IBBK),المركز الدولي لكفاءة الغاز الحيوي والطاقة الحيوية (IBBK),Centre international de compétences en biogaz et en bioénergie,Internationales Biogas- und Bioenergie Kompetenzzentrum (IBBK),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=99545,يضم هذا المركز الخُبراء ومُشغّلي الشبكات والشركات وكذلك الاتحادات ومؤسّسات التأهيل المهني في مجالات الغاز الحيوي والطاقة الحيوية. وتعد [مؤسّسة دعم الاستخدام المُستدام للغاز الحيوي والطاقة الحيوية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=99523) المؤسسة المسؤولة عن تنفيذ أعمال المركز التي تتسع لتشمل أنشطة إقليمية ومحلية ودولية. ويعتبر المركز أعماله بمثابة دفعة مُشجعة لأعمال الاتحادات وجماعات اللوبي، حيث يسعى دائماً إلى تغطية الاحتياجات المُتزايدة للمعارف وتقديم المعلومات بشكل محايد ومُستقل عن الشركات العاملة في هذا المجال، فيما يتعلق بمجال الغاز الحيوي المولّد من الكُتلة الحيوية والزيوت النباتية وغاز حرق الأخشاب وكذلك مجال مُعالجة مياه الصرف بمراحلها المتتالية وإعادة استخدامها وأيضاً مُعالجة الروثّ وبقايا الحمأة. وتُمثّل أعمال التأهيل المهني والمشروعات محور أعمال مؤسّسة الدعم والمركز الدولي لكفاءة الغاز الحيوي والطاقة الحيوية. لمزيد من المعلومات حول المركز برجاء زيارة الموقع التالي: www.biogas-zentrum.de,True,False,,
101572,International Court of Justice (ICJ),محكمة العدل الدولية,Cour internationale de justice (CIJ),IGH,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101572,Der Internationale Gerichtshof,True,False,,
96261,International Electrotechnical Commission (IEC),اللجنة الدولية للتقانة الكهربائية (IEC),Commission électrotechnique internationale,International Electrotechnical Commission,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96261,هيئة تضع المعايير الأساسية في الهندسة الكهربائية؛ وقد صدرت عنها غالبية المعايير والمقاييس المُطبقة في مجال الإمداد بالطاقة الكهربائية.,True,False,,
100020,International Electrotechnical Commission (IEC),اللجنة الدولية للتقانة الكهربائية (IEC),Commission électrotechnique internationale (CEI),International Electrotechnical Commission (IEC),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=100020,منظمة دولية تعمل على دعم التعاون الدولي فيما يتعلق بالتوحيد القياسي للتقانات الكهربائية والإلكترونية، حيث تنشر المنظمة المواصفات القياسية الدولية، والمواصفات الشائعة المتوافرة والتقارير الفنية لتلبية المتطلبات المُثلى بين المنتفعين على المستوى الدولي.,True,False,,
101164,International Emissions Trading (IET),IET تجارة الانبعاثات الدولية,marché international du carbone,internationaler Emissionsrechtehandel (IET),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101164,إحدى آليات بروتوكول كيوتو الثلاثة المرنة التي تمكن الدول التي التزمت بخفوضات الانبعاثات وأقرت بروتوكول كيوتو أن تمارس هذا النوع من التجارة فيما بينها.,True,False,,
100562,International Energy Agency,وكالة الطاقة الدولية,Agence internationale de l'énergie,Internationale Energieagentur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=100562,قاعدة للتعاون في مجال البحث والتطوير، والإدخال إلى السوق وتطبيق تكنولوجيات الطاقة. يوجد مقرها في باريس.,True,False,,
99250,International Energy Agency (IEA),الوكالة الدولية للطاقة (IEA),Agence internationale de l'énergie (AIE),Internationale Energieagentur (IEA),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=99250,هيئة تنسيقيّة تُشَكٍّل جُزءاً من مُنظمة التعاون الاقتصادي والتنمية (OECD)، تهدف إلى تقديم المشورة للدول الأعضاء حول تطبيق الطُرق الاقتصادية المُستدامة للإمداد بالطاقة. وقد تأسست الوكالة عام 1974، في أعقاب أزمة الطاقة والبترول التي كانت ناشبة آنذاك.,True,False,,
99543,International Energy Agency (IEA),وكالة الطاقة الدولية (IEA),Agence internationale de l'énergie (AIE),Internationale Energieagentur (IEA),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=99543,تعتبر هذه الوكالة قاعدة للتعاون في مجالات البحث العِلمي وتطوير وتسويق وتطبيق تقنيات الطاقة المُتجدّدة، فضلا عن امتلاكها احتياطياً استراتيجياً من البترول يُمكنها من الدخول في أسواقه.,True,False,,
