term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sr,sv,zh
705-08-13,fading duration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-13,فترة الإضمحلال,"Schwunddauer, f",fading durationfading time,duración de la caída,"durée d'évanouissement, f",durata dell'affievolimento,フェージング持続時間フェージング時間,페이딩 지속 시간,czas zaniku trwanie zaniku,duração de desvanescimento,,fädningstid,衰落持续时间
705-08-14,fading rate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-14,معدل الإضمحلال,"Schwundrate, f",fading ratefading frequency,frecuencia de caídas,"cadence d'évanouissement, f",frequenza dell'affievolimento,フェージングレートフェージング周波数,페이딩 비페이딩 주파수,wskaźnik zanikuczęstotliwość zaniku,cadência de desvanescimento,,fädningsfrekvens,衰落率
705-08-15,rapidity of fading,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-15,سرعة الإضمحلال,"Schwundschnelle, f",rapidity of fading,rapidez de la caída,"rapidité d'évanouissement, f",rapidità dell'affievolimento,フェージングの速さ,페이딩 속도,szybkość zaniku,rapidez de desvanescimento,,fädningshastighet,衰落速度
705-08-16,slow fading,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-16,إضمحلال بطئ,"langsamer Schwund, m",slow fadinglong-period fading,caída de período largocaída lenta,"évanouissement lent, mévanouissement à longue période, m",affievolimento lento,スローフェージング長周期フェージング,느린 페이딩장주기 페이딩,zanik powolnyzanik długotrwały,desvanescimento lentodesvanescimento de período longo,,långsam fädning,慢衰落长周期衰落
705-08-17,fast fading,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-17,إضمحلال سريع,"schneller Schwund, m",fast fadingshort-period fading,caída de período cortocaída rapida,"évanouissement rapide, mévanouissement à courte période, m",affievolimento rapidoaffievolimento a breve periodo,ファーストフェージング短周期フェージング,빠른 페이딩단주기 페이딩,zanik szybkizanik krótkotrwały,desvanescimento de período curtodesvanescimento rápido,,snabb fädning,快衰落短周期衰落
705-08-18,frequency selective fading,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-18,إضمحلال إنتقائى التردد,"Selektivschwund, mfrequenzselektiver Schwund, m",frequency selective fading,caída selectiva,"évanouissement sélectif, m",affievolimento selettivo,周波数選択性フェージング,주파수 선택 페이딩,zanik o selektywnej częstotliwości,desvanescimento selectivo,,selektiv fädning,频率选择性衰落
705-08-19,interference fading,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-19,اضمحلال التداخل,"Interferenzschwund, m",interference fading,caída por interferencia,"évanouissement d'interférence, m",affievolimento per interferenza,干渉性フェージング,간섭 페이딩,zanik interferencyjny,desvanescimento de interferência,,interferensfädning,干涉衰落
705-08-20,scintillation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-20,ومضان,"Szintillation, f",scintillation,fluctuación indexal,"scintillation, f",scintillazione,シンチレーション,섬광깜박임,scyntylacja,cintilação,,scintillation,闪烁
705-08-21,fade-out,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-21,تلاشي - إظلام,"Totalausfall, mTotalschwund, m",fade-outblack-out,extinción,"extinction, f",oscuramento,消失ブラックアウト,점진 감소페이드아웃,zanik długotrwały głęboki,extinção,,,信号消逝
705-08-31,field strength (of a radio transmitter),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-31,شدة المجال (لناقل لاسلكى),"Feldstärke, <eines Funksenders> f",field strength (of a radio transmitter)transmitter field intensity (deprecated),intensidad de campo de un emisor,"champ d'un émetteur, m",intensità di campo (di un radiotrasmettitore)intensità di campo del trasmettitore (sconsigliato),"電界強度, <無線送信機の>送信機電界強度","전계 강도, <무선 송신기>",natężenie pola (radiostacji),intensidade de campo de um emissor,,fältstyrka,"场强, <无线电发射机的>"
705-08-32,usable field strength,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-32,شدة مجال قابل للإستخدام,"nutzbare Feldstärke, f",usable field strength,intensidad de campo utilizable,"champ utilisable, mchamp nécessaire (terme déconseillé dans ce sens) m",intensità di campo utilizzabile,使用可能電界強度,사용 전계 강도,natężenie pola użyteczne,intensidade de campo utilizável,,användbar fältstyrka,可用场强
705-08-33,nominal usable field strength,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-33,شدة اسميّة لمجال قابل للإستخدام,"Referenzwert der nutzbaren Feldstärke, m",nominal usable field strengthreference usable field strength,intensidad de campo utilizable nominal,"champ nominal utilisable, mchamp nominal nécessaire (terme déconseillé) m",intensità di campo utilizzabile nominaleintensità di campo utilizzabile di riferimento,公称使用可能電界強度基準使用可能電界強度,공칭 사용 전계 강도기준 사용 전계 강도,natężenie pola użyteczne nominalne,intensidade de campo nominal utilizável,,,标称可用场强参考可用场强
705-08-34,minimum usable field strength,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-34,أدنى شدة مجال قابل للإستخدام,"Mindestfeldstärke, f",minimum usable field strength,mínima intensidad de campo utilizable,"champ minimal utilisable, m",minima intensità di campo utilizzabile,最小使用可能電界強度,최소 사용 전계 강도,natężenie pola użyteczne najmniejsze,intensidade de campo mínimo utilizável,,lägsta användbara fältstyrka,最小可用场强
705-08-35,standard unabsorbed field strength,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-35,شدة مجال غير ممتصة قياسية,"nicht absorbierte Standardfeldstärke, f",standard unabsorbed field strengthnon-attenuated field (deprecated),campo no absordido de referenciacampo no atenuado (desaconsejable),"champ non absorbé de référence, mchamp non affaibli (terme déconseillé dans ce sens) m",campo non assorbito di riferimentocampo non attenuato (sconsigliato),標準無吸収電界強度無減衰電界,표준 무흡수 전계 강도,natężenie pola standardowe niezakłóconenatężenie pola standardowe,intensidade de campo não absorvido de referênciacampo não atenuado (desaconselhado),,standardfältstyrka,标准无吸收场强
705-08-36,(fade) margin,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-36,هامش (اضمحلال),"Schwundreserve, f",(fade) margin,margen de caída,"marge contre les évanouissements, f",margine (dell'affievolimento),フェードマージンマージン,페이드 여유,margines głębokości zaniku dopuszczalnymargines głębokości zaniku,margem contra desvanescimento,,fädningsmarginal,衰落储备
705-08-37,flat fade margin,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-37,هامش اضمحلال مسطح,"Bruttoschwundreserve, fFlach-Schwundreserve, f",flat fade margin,margen de caída constante,"marge brute, f",margine di affievolimento piatto,平坦フェードマージン,수평 페이드 여유수평 소실 여유,margines zaniku płaskiego,margem bruta de desvanescimento,,flatfädningsmarginal,平衰落储备
705-08-38,net fade margin,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-38,هامش اضمحلال صافي (خالص),"Nettoschwundreserve, f",net fade margin,margen de caída neto,"marge nette, f",margine di affievolimento netto,正味フェードマージン,순 페이드 여유순 소실 여유,margines zaniku netto,margem líquida de desvanescimento,,,净衰落
705-08-39,coordination distance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-39,مسافة التنسيق,"Koordinierungsabstand, m",coordination distance,distancia de coordinación,"distance de coordination, f",distanza di coordinazione,調整距離,협조 거리,"odległość koordynacyjna, f",distância de coordenação,,koordineringsavstånd,协调距离
705-08-40,coordination contour,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-40,محيط التنسيق,"Koordinierungskontur, f",coordination contour,contorno de coordinación,"contour de coordination, m",contorno di coordinazione,調整コンタ,협조 곡선,"obrys koordynacyjny, m",contorno de coordenação,,koordineringskontur,协调围线
705-08-41,coordination area,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-41,مساحة التنسيقمنطقة التنسيق,"Koordinierungsgebiet, n",coordination area,área de coordinación,"zone de coordination, f",area di coordinazione,調整区域,협조 구역,"obszar koordynacyjny, m",zona de coordenação,,koordineringsområde,协调区
705-08-42,range (of a radio transmitter),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-42,مدى (للناقل اللاسلكى),"Reichweite, <eines Funksenders> f",range (of a radio transmitter),alcance (de un radiotransmisor),portée (d'un émetteur radioélectrique) f,portata (di un radiotrasmettitore),"距離範囲, <無線送信機の>","범위, <무선 송신기>",zasięg radiostacji,alcance (de um emissor radioeléctrico),,räckvidd,"作用距离, <无线电发射机的>"
705-08-43,field strength pattern (of a radio transmitter),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-43,نموذج شدة المجال (للناقل اللاسلكى),"Feldstärkekarte, <eines Funksenders> f",field strength pattern (of a radio transmitter),carta de campo (de un radiotransmisor),carte de champ (d'un émetteur radioélectrique) f,digramma dell'intesità di campo (di un radiotrasmettitore),"電界強度図, <無線送信機の>","전계 강도 유형, <무선 송신기>",charakterystyka natężenia pola,mapa de intensidade campo (de um emissor radioeléctrico),,fältstyrkekarta,"场强图, <无线电发射机的>"
705-08-44,coverage area (of a radio transmitter),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-44,المساحة المغطاة (للناقل اللاسلكى),"Bedeckungsgebiet, <eines Funksenders> n",coverage area (of a radio transmitter),área de cobertura (de un radiotransmisor),zone de couverture (d'un émetteur radioélectrique) fzone couverte (par un émetteur radioélectrique) f,area coperta (di un radiotrasmettitore),"カバレージエリア, <無線送信機の>","통신 가능 구역, <무선 송신기>유효범위, <무선 송신기>",obszar pokrycia (radiostacji),zona de cobertura (de um emissor radioeléctrico),,täckningsområde,"覆盖区, <无线电发射机的>"
705-08-51,depolarization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-51,إزالة الاستقطاب,"Depolarisation, f",depolarization,despolarización,"dépolarisation, f",depolarizzazione,偏波外れ,탈편파,depolaryzacja,despolarização,,depolarisering,去极化
705-08-52,cross polarization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-52,إستقطاب مستعرض,"Kreuzpolarisation, f",cross polarization,transpolarización,"transpolarisation, f",polarizzazione incrociata,交差偏波,교차 편파,polaryzacja skrośna,transpolarização,,korspolarisation,交叉极化
705-08-53,cross polarization discrimination (of a radio wave),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-53,تمييز الإستقطاب المستعرض ( للموجة اللاسلكية ),"Kreuzpolarisationsentkopplung, <einer Funkwelle> f",cross polarization discrimination (of a radio wave),discriminación de polarización (de una onda de radio),discrimination de polarisation (d'une onde radioélectrique) fdécouplage de polarisation (d'une onde radioélectrique) m,attenuazione di polarizzazione incrociata (di un'onda e.m.),"交差偏波識別度, <電波の>","교차 편파 식별, <전파>",dyskryminacja polaryzacji skrośnej,discriminação de transpolarização (de uma onda radioeléctrica),,korspolarisationsgrad,"交叉极化鉴别率, <一个无线电波的>"
705-08-54,cross polarization isolation (of two radio waves),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-54,عزل الإستقطاب المستعرض (لموجتين لاسلكيتين),"Kreuzpolarisationsisolation, <zweier Funkwellen> f",cross polarization isolation (of two radio waves),aislamiento de polarización (para dos ondas de radio),isolement de polarisation (pour deux ondes radioélectriques) m,rapporto di polarizzazione incrociata (di due onde e.m.),"交差偏波分離度, <２電波の>","교차 편파 분리, <두 전파>",izolacja polaryzacji skrośnej,isolamento de transpolarização (para duas ondas radioeléctricas),,korspolarisationsisolation,"交叉极化隔离度, <两个无线电波的>"
