term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
821-02-120,switch-off-power warning sign,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-120,علامة تحذير فصل التيار,"Ausschalt-Ankündigungssignal, n",switch-off-power warning sign,aviso de apagado,"signal à distance ""coupez courant"", msignal ""sectionnement à ... mètres"", m",segnale di avviso disalimentazione,“電力オフ”予告標識,정전 경고 신호,"wskaźnik ""nakaz wyłączenia zasilania"", m",sinal de aviso “cortar corrente”,关闭电源警告标志
821-02-121,switch-off-power execution signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-121,إشارة تنفيذ فصل التيار,"Ausschaltsignal, n",switch-off-power execution signal,señal de ejecución de apagado,"signal d'exécution ""coupez courant"", m",segnale di disalimentazione,“電力オフ”実行信号,정전 실행 신호,"wskaźnik ""miejsce wyłączenia zasilania"", m",sinal de execução “cortar corrente”,关闭电源执行信号
821-02-122,switch-on-power indicator board,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-122,لوحة بيان توصيل التيار,"Einschaltsignal, n",switch-on-power indicator board,indicador de encendido,"signal de fin de parcours ""coupez courant"", m",segnale di rialimentazione,“電力オン”表示板,전력연결 표시판,"wskaźnik ""odwołanie wyłączenia zasilania"", m",sinal de “restabelecer corrente”,接通电源指示板
821-02-123,signal fault,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-123,اشارة عطل,"Signalfehlzustand, m",signal fault,fallo de señal,"dérangement de signal, m",guasto segnale,信号故障,신호 고장,"usterka sygnalizatora, f",falha de sinal,信号故障
821-02-124,whistle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-124,صفارة,"Pfeifsignal, nAchtungssignal, n",whistle,silbato,"coup de sifflet, m",fischio,警笛,경적,"gwizdek, m",buzina,鸣笛
821-02-125,St. Andrew's cross,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-125,تقاطع سان اندرو,"Andreaskreuz, n",St. Andrew's cross,cruz de San Andrés,"croix de Saint-André, f",croce di S. Andrea,踏切標識,안드레아 십자가 표시,"krzyż świętego Andrzeja, m",cruz de santo andré,圣安德鲁道口
821-02-126,"warning signal, <for staff on the track>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-126,"إشارة تحذير, <للعاملين على المسار>","Warnsignal, <für Personal im Gleis> n","warning signal, <for staff on the track>","señal de peligro, <para el personal de la vía>","signal d'annonce, <pour le personnel sur la voie> m",,列車接近警報,"경고 신호, <궤도 관리원>","sygnał ostrzegania, <o wjeździe pociąguna tor> m",sinal de alarme,"警告信号, <轨道上工作人员,相关条目：IEV 821-02-63>"
821-02-127,driving on sight,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-127,قيادة متحكم فيها,"Fahren auf Sicht, n",driving on sight,conducción con visibilidad,"marche à vue, f",,目視運転,시각 운전,"jazda na widoczność, f",marcha à vista,目视驾驶
821-03-01,track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-01,دائرة مسار,"Gleisstromkreis, m",track circuit,circuito de vía,"circuit de voie, m",circuito di binario,軌道回路,궤도회로,"obwód torowy, m",circuito de via,轨道电路
821-03-02,centre-fed track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-02,تغذية مركزية لدائرة المسار,"mittengespeister Gleisstromkreis, m",centre-fed track circuit,circuito de vía con alimentación central,"circuit de voie à émission intermédiaire, m",circuito di binario ad alimentazione centrale,中央送電式軌道回路,중앙 급전 궤도 회로,"obwód torowy zasilany centralnie, m",circuito de via com emissão intermédia,中心馈电轨道电路
821-03-03,double-rail track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-03,دائرة مسار مزدوج للسكة الحديد,"zweischienig isolierter Gleisstromkreis, m",double-rail track circuit,circuito de vía bicarril,"circuit de voie birail, m",circuito di binario con le due fughe isolate,複軌条軌道回路,복궤조 궤도회로,"obwód torowy dwuszynowy, m",circuito de via bicarril,双轨轨道电路
821-03-04,single-rail track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-04,دائرة مسار أحادى للسكة الحديد,"einschienig isolierter Gleisstromkreis, m",single-rail track circuitmonorail track circuit,circuito de vía monocarril,"circuit de voie monorail, m",circuito di binario con una fuga isolata,単軌条軌道回路,단궤조 궤도회로,"obwód torowy jednoszynowy, m",circuito de via monocarril,单轨轨道电路
821-03-05,jointless track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-05,دائرة مسار منفصلة,"isolierstoßfreier Gleisstromkreis, m",jointless track circuit,circuito de vía sin juntas,"circuit de voie sans joints, mcircuit de voie à joints électriques de séparation, m",circuito di binario a giunti elettrici,無絶縁軌道回路,무절연 궤도회로,"obwód torowy bezzłączowy, m",circuito de via sem juntas isoladoras,无绝缘轨道电路
821-03-06,superimposible track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-06,دائرة مسار قابلة للتركيب,"überlagerbarer Gleisstromkreis, m",superimposible track circuit,circuito de vía superpuesto,"circuit de voie surimposable, m",circuito di binario sovrapponibile,重畳式軌道回路,겹침 궤도 회로,"obwód torowy nakładkowy, mEON",circuito de via sobreponível,可重叠轨道电路
821-03-07,direct current track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-07,دائرة مسار ذات تيار مستمر,"Gleichstrom-Gleisstromkreis, m",direct current track circuit,circuito de vía de corriente continua,"circuit de voie à courant continu, m",circuito di binario a corrente continua,直流軌道回路,직류 궤도 회로,"obwód torowy prądu stałego, m",circuito de via de corrente contínua,直流轨道电路
821-03-08,alternating current track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-08,دائرة مسار ذات تيار متردد,"Wechselstrom-Gleisstromkreis, m",alternating current track circuit,circuito de vía de corriente alterna,"circuit de voie à courant alternatif, m",circuito di binario a corrente alternata,交流軌道回路,교류 궤도회로,"obwód torowy prądu przemiennego, m",circuito de via de corrente alterna,交流轨道电路
821-03-09,capacitor fed alternating current track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-09,دائرة مسار ذات تيار متردد سعوي,"kapazitiv gespeister Gleisstromkreis, m",capacitor fed alternating current track circuit,circuito de vía de corriente alterna con condensador,"circuit de voie à courant alternatif à capacité, m",circuito di binario a corrente alternata alimentato tramite capacità,コンデンサ注入式交流軌道回路,커패시터 급전 교류 궤도회로,"obwód torowy kondensatorowy prądu przemiennego, m",circuito de via de corrente alterna com condensador,电容馈电交流轨道电路
821-03-10,inductance fed alternating current track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-10,دائرة مسار ذات تيار متردد حثى,"induktiv gespeister Gleisstromkreis, m",inductance fed alternating current track circuit,circuito de vía de corriente alterna con inductancia,"circuit de voie à courant alternatif à inductance, m",circuito di binario a corrente alternata alimentato tramite induttanza,リアクトル注入式交流軌道回路,인덕턴스 급전 교류 궤도 회로,"obwód torowy indukcyjny prądu przemiennego, m",circuito de via de corrente alterna com indutância,电感馈电交流轨道电路
821-03-11,coded current track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-11,دائرة مسار ذات تيار متردد مشفرة,"kodierter Gleisstromkreis, m",coded current track circuit,circuito de vía de corriente codificada,"circuit de voie à courant codé, m",circuito di binario a corrente codificata,コード軌道回路,부호 전류 궤도회로,"obwód torowy kodowany, m",circuito de via com corrente codificada,编码电流轨道电路
821-03-12,high-voltage pulsed track circuit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-12,دائرة مسار نبضية ذات جهد عالي,"Gleisstromkreis mit Hochspannungsimpulsen, m",high-voltage pulsed track circuit,circuito de vía de impulsos de alta tensión,"circuit de voie à impulsions de tension élevée, m",circuito di binario ad impulsi,パルス軌道回路,고전압 펄스 궤도 회로,"wysokonapięciowy impulsowy obwód torowy, m",circuito de via com impulsos de tensão elevada,高压脉冲轨道电路
821-03-13,track relay,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-13,مرحل مسار السكة,"Gleisrelais, n",track relay,relés de vía,"relais de voie, m",relé di binario,軌道リレー,궤도 계전기,"przekaźnik torowy, m",relé de via,轨道继电器
821-03-14,insulated rail,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-14,سكة حديد معزولة,"isolierte Schiene, f",insulated rail,carril aislado,"rail isolé, m",rotaia isolata,絶縁レール,절연레일,"szyna odizolowana, f",carril isolado,绝缘轨道
821-03-15,insulated section of track,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-15,قطاع معزول من المسار,"isolierter Gleisabschnitt, m",insulated section of track,sección de vía aislada,"zone isolée, f",tratto di binario isolato,死区間,궤도 절연 구간,"izolowany odcinek toru, m",secção de via isolada,轨道绝缘区段
821-03-16,insulated joint,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-16,وصلة عزل للسكة الحديدية,"Isolierstoß, m",insulated joint,junta aislante,"joint isolant, m",giunto di rotaia isolato,絶縁継目,절연 이음,"złącze izolowane, n",junta isoladorajunta isolante,绝缘接头
821-03-17,insulating ferrule,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-17,حلقة عزل,"Isolierhülse, f",insulating ferrule,ferrul aislante,"bague isolante, f",boccola isolante,絶縁チューブ,절연 페룰절연 덮개,"pierścień izolujący, m",rondela isoladora,绝缘套圈
821-03-18,insulating fishplate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-18,وصلة عزل,"Isolierlasche, f",insulating fishplate,brida aislante,"éclisse isolante, f",ganascia isolante,絶縁継目板,절연 이음 판,"łubki izolujące, m pl",barreta isolanteeclisse isolante,绝缘鱼尾板
821-03-19,end post,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-19,فاصل النهاية,"Isolierstoßzwischenlage, f",end post,perfil aislante,"profil isolant, m",sagoma isolante,レール形,끝단기둥,"przekładka izolująca, f",topo isolador,端柱
821-03-20,insulating side-plate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-20,لوح عازل جانبي,"Laschen-Isoliereinlage, f",insulating side-plate,placa aislante,"plaque isolante, f",stecca isolante,絶縁プレート,절연 측면판,"izolująca listwa boczna, f",placa isolantePerfil isolante,绝缘侧板
821-03-21,electric separation joint,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-21,وصلة فاصل كهربائي,"elektrischer Trennstoß, m",electric separation joint,junta eléctrica de separación,"joint électrique de séparation, m",giunto elettrico di separazione,"短絡継目, <電気>",전기 분리 이음매,"elektryczna separacja częstotliwościowa, f",junta elétrica de separação,电气分离接头
821-03-22,rail joint bond,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-22,رابط وصلة مشتركة,"Schienenlängsverbinder, m",rail joint bond,conexión eléctrica de carril a carril,"connexion électrique de rail à rail, f",connessione longitudinale di rotaia per la continuità elettrica,レールボンド,레일 이음매 본드,"łącznik szynowy, m",fiadorconexão elétrica de carris,钢轨接头联结
821-03-23,impedance bond,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-23,رابط معاوقة,"Gleisdrossel, f",impedance bond,conexión inductiva,"connexion inductive, f",connessione induttiva,インピーダンスボンド,임피던스 본드임피던스 연결,"dławik torowy, m",junta indutivaconexão indutiva,阻抗联结
821-03-24,resonant impedance bond,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-03-24,رابط معاوقة الرنين,"Resonanzgleisdrossel, fResonanzdrosselstoß, m",resonant impedance bondtuned impedance bond,conexión inductiva en resonancia,"connexion inductive à résonance, fconnexion inductive accordée, f",connessione induttiva a risonanza,共振インピーダンスボンド,공진 임피던스 본드동조 임피던스 본드,"dławik torowy rezonansowy, m","conexão indutiva sintonizada, <em ressonância>",谐振式阻抗联结
