term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
811-13-24,field-weakening ratio,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-24,نسبة تضعيف المجال,"Feldschwächungsgrad, mFeldschwächungsverhältnis, n",field-weakening ratio,relación de debilitamiento de campo,"taux d'affaiblissement de champ, m",grado di indebolimento (del campo),弱め界磁分路率,약계자율,"wspólczynnik osłabienia polawzbudzenia, m",taxa de redução de campo,磁场削弱率
811-13-25,effective field ratio,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-25,نسبة المجال الفعال,"effektiver Erregergrad, m",effective field ratio,relación de campo efectivo,"taux de champ résiduel, mtaux d'excitation, m",grado di campo residuo,"界磁率, <実効の>",유효 계자율,"wspólczynnik efektywnego wzbudzenia, m",taxa de campo residualtaxa de excitação,有效励磁率
811-13-26,flexibility ratio,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-26,نسبة المرونة,"Drehzahlverhältnis, n",flexibility ratio,relación de flexibilidad,"taux de souplesse, m",coefficiente di elasticità,最弱界磁と最強界磁との速度比,유연 율최고 최저 속도 비율,"wspólczynnik elastyczności obrotowej, <dot. zakresu prędkości obrotowej silnika> mwspółczynnik elastyczności, m",taxa de flexibilidade,调磁变速率
811-13-27,main flux,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-27,فيض رئيسي,"Hauptpolfluss, mHauptfluss, m",main flux,flujo principal,"flux principal, m",flusso principale,主磁束,주 자속,"strumień główny, m",fluxo principal,主磁通
811-13-28,electric loading,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-28,تحميل كهربائي,"Strombelag, m",electric loading,carga eléctrica,"densité linéique électrique, f",carico elettrico,電気装荷,전기 부하,"okład prądu, m","densidade linear, <elétrica>",电负荷
811-13-29,peripheral speed,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-29,سرعة طرفية,"Umfangsgeschwindigkeit, f",peripheral speed,velocidad periférica,"vitesse périphérique, f",velocità periferica,周速,주변 속도,"prędkość obwodowa, f",velocidade periférica,圆周速度
811-13-30,temperature rise limit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-30,حد إرتفاع درجة الحرارة,"Erwärmungsgrenze, f",temperature rise limit,límite de calentamiento,"limite d'échauffement, f",temperatura masslma,温度上昇限界,온도 상승 한계,"nagrzanie graniczne, nlimit przyrostu temperatury, m",limite de aquecimento,温升极限
811-13-31,"limiting temperature, <of an electric traction motor>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-31,"أعلى حد لدرجة الحرارة, <لمحرك جر كهربى>","Grenztemperatur, <eines elektrischen Fahrmotors> f","limiting temperature, <of an electric traction motor>","temperatura límite, <de un motor eléctrico de tracción>","température limite, <d’un moteur de traction électrique> f","temperatura ammissibile

, <di un motore a trazione elettrica>",許容温度,"한계 온도, <전기 견인 전동기>","temperatura dopuszczalna, f",temperatura limite,"极限温度, <牵引电动机的>"
811-13-32,"ambient air temperature, <for an electric traction motor>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-32,"درجة حرارة الهواء المحيط, <لمحرك جر كهربى>","Umgebungstemperatur, <für einen elektrischen Fahrmotor> f","ambient air temperature, <for an electric traction motor>","temperatura ambiente, <para un motor eléctrico de tracción>","température ambiante, <pour un moteur de traction électrique> f","temperatura ambiente, <per un motore a trazione elettrica>",周囲温度,"주위 대기 온도, <전기 견인 전동기>","temperatura otoczenia, f",temperatura ambiente,"环境空气温度, <牵引电动机的>"
811-13-33,class of insulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-33,فئة العزل,"Isolierstoffklasse, f",class of insulation,clase de aislamiento,"classe d'isolation, f",classe di isolamento,絶縁種別,절연 등급,"klasa izolacji, f",classe de isolação,绝缘等级
811-13-34,"self-excitation, <in electric braking>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-34,"ذاتي الإستثارة, <فى الكبح الكهربى>","Selbsterregung, <bei elektrischer Bremsung> f","self-excitation, <in electric braking>","autoexcitación, <en frenado eléctrico>","auto-excitation, <en freinage électrique> f","autoeccitazione, <in frenata elettrica>",自己励磁,"자체 여자, <전기 제동>","samowzbudzenie, <przy hamowaniu elektrycznym> n",auto-excitação,"自励, <电制动>"
811-13-35,pre-excitation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-35,ما قبل الإستثارة,"Vorerregung, f",pre-excitation,pre excitación,"préexcitation, f",preeccitazione,予備励磁,예비 여자,"wzbudzenie wstępne, n",pré-excitação,预励磁
811-13-36,black commutation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-36,تجميع أسود,"funkenfreie Kommutierung, f",black commutation,conmutación negra,"commutation noire, f",commutazione nera,無火花整流,불꽃 없는 전환무화화 전환,"komutacja ciemna, f",comutação negra,无火花换向
811-13-37,black-band test,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-37,إختبار حيز السواد,"Aufnahme der Kommutierungs-Grenzkurven, f",black-band test,ensayo de banda negra,"essai de bande noire, m",prova di commutazione nera,無火花帯試験,무화 화대 시험,"próba komutacji ciemnej, f",ensaio de banda negra,无火花换向区试验
811-13-38,"flashover, <in an electric traction motor>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-38,"وميض كهربى, <فى محرك جر كهربى>","Überschlag, <in einem elektrischen Fahrmotor> m","flashover, <in an electric traction motor>","contorneamiento, <en un motor eléctrico de tracción>","coup de feu au collecteur, <dans un moteur de traction électrique> mDÉCONSEILLÉ: flash, m","colpo di fuoco al collettore, <in un motore a trazione elettrica>",フラッシュオーバ,섬락,"ogień okrężny, <na komutatorze silnika> m",contornamento no coletor,"闪络, <牵引电动机>"
811-13-39,guaranteed rating,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-13-39,معدل الضمان,"garantierte Bemessungsdaten, pl",guaranteed rating,características asignadas garantizadas,"régime garanti assigné, m",,保証定格,보장 정격,"parametry gwarantowane, m pl",características estipuladas garantidas,保证定额
811-14-01,stator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-01,عضو ثابت,"Ständer, m",stator,estator,"stator, m",statore,固定子,고정자,"stator, m",estator,定子
811-14-02,"frame, <of a rotating electric machine>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-02,"إطار, <لآلة كهربية دوارة>","Gehäuse, <einer drehenden elektrischen Maschine> n","frame, <of a rotating electric machine>","carcasa, <de una máquina eléctrica rotativa>","carcasse, <d'une machine électrique tournante> f","carcassa, <di una macchina a trazione elettrica>",枠,"틀, <회전 전기 기계>프레임, <회전 전기 기계>","karkas, <silnika elektrycznego> m",carcaça,"机座, <旋转电机的>"
811-14-03,solid frame,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-03,إطار صلب,"Massivgehäuse, n",solid frame,carcasa maciza,"carcasse massive, f",carcassa massiccia,一体枠,일체 대차총체 틀,"korpus lity, m",carcaça maciça,整体机座
811-14-04,"laminated frame, <of a rotating electric machine>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-04,"إطار رقائقي, <لآلة كهربية دوارة>إطار صفائحى","geblechtes Gehäuse, <einer drehenden elektrischen Maschine> n","laminated frame, <of a rotating electric machine>","carcasa laminada, <de una máquina eléctrica rotativa>","carcasse feuilletée, <d'une machine électrique tournante> f","carcassa laminata, <di una macchina elettrica rotante>",積層枠,"적층 틀, <회전 전기 기계>","karkas pakietowany, <silnika elektrycznego> m",carcaça laminada,"叠片机座, <旋转电机的>"
811-14-05,"lamination, <of a stator or rotor>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-05,"ترقيق, <للعضو الثابت أو الدوار>تصفيح","Blech, <eines Ständers oder Läufers> n","lamination, <of a stator or rotor>","chapa, <de estator o de rotor>","tôle, <de stator ou de rotor> f","lamiera, <di statore o rotore>lamierino, <di statore o rotore>","積層, <固定子又は回転子の>","적층, <고정자 또는 회전자>","pakietowanie, <statora lub rotora silnika> f","chapa, <de estator ou de rotor>","叠片, <定子或转子的>"
811-14-06,main pole,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-06,قطب رئيسي,"Hauptpol, m",main pole,polo principal,"pôle principal, m",polo principale,主極,주 자극,"biegun główny, m",polo principal,主极
811-14-07,interpole,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-07,قطب بينيقطب مساعد,"Wendepol, m",interpolecommutating pole,polo auxiliar,"pôle auxiliaire, m",polo ausiliariopolo di commutazione,補極,중간극,"biegun pomocniczy, mbiegun komutacyjny, m",polo auxiliar,换向极
811-14-08,rotor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-08,عضو دوار,"Läufer, m",rotor,rotor,"rotor, m",rotore,回転子,회전자,"wirnik, mrotor, m",rotor,转子
811-14-09,"armature, <of a rotating electric machine> US",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-09,"عضو إنتاج كهربائي, <لآلة كهربية دوارة>","Anker, <einer drehenden elektrischen Maschine> m","armature, <of a rotating electric machine> US","inducido, <de una máquina eléctrica rotativa>","induit, <d’une machine électrique tournante> m","indotto, <di una macchina elettrica rotante>","電機子, <米国の> <関連エントリー: IEV 811-14-10, IEV 811-16-07>","전기자, <회전 전기 기계> US가동자, <회전 전기 기계> US","twornik, m",induzido,"电枢, <旋转电机的，相关条目：IEV 811-14-10>"
811-14-10,"armature, <of a rotor> GB",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-10,"عضو إنتاج كهربائي, <لعضو دوار>","Anker, <eines Läufers> m","armature, <of a rotor> GB","armadura, <de un rotor>","....., <d’un rotor>","armatura, <di un rotore>","電機子, <英国の> <関連エントリー: IEV 811-14-09, IEV 811-16-07>","전기자, <회전자> UK가동자, <회전자> UK","twornik, <wirnika silnika komutatorowego> m",armadura,"电枢, <转子的，相关条目：IEV 811-14-09>"
811-14-11,"field system, <of a rotating electric machine>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-11,"نظام مجال مغناطيسي, <لآلة كهربية دوارة>","Feldsystem, <einer drehenden elektrischen Maschine> n","field system, <of a rotating electric machine>","inductor, <de una máquina eléctrica rotativa>","inducteur, <d’une machine électrique tournante> m","induttore, <di una macchina elettrica rotante>",界磁,"계자 시스템, <회전 전기 기계>","wzbudnica, fmagneśnica, f",indutor,"磁场系统, <旋转电机的>"
811-14-12,"air gap, <of a rotating machine>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-12,"فجوة هوائية (لآلة دوارة), <لآلة دوارة>","Luftspalt, <einer drehenden Maschine> m","air gap, <of a rotating machine>","entrehierro, <de una máquina rotativa>","entrefer, <d'une machine tournante> m","traferro, <di una macchina rotante>","エアギャップ, <回転機の> <関連エントリー: IEV 811-16-17>","공극, <회전 기계>","szczelina powietrzna, f","entreferro, <de uma máquina rotativa>","气隙, <旋转电机的>"
811-14-13,"spider, <of a rotating electric machine>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-13,"عنكبوت عضو الإنتاج, <لآلة كهربية دوارة>","Armstern, <einer drehenden elektrischen Maschine> m","spider, <of a rotating electric machine>","cuerpo, <de una máquina eléctrica rotativa>estrella","croisillon, <d’une machine électrique tournante> mlanterne du moteur, f","lanterna, <di una macchina elettrica rotante>",スパイダ,"스파이더, <회전 전기 기계>","piasta wirnika, fszkielet wirnika, m",lanterna do rotor,"转子支架, <旋转电机的>"
811-14-14,"slot, <of a rotating electric machine>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-14-14,"مجرى, <لآلة كهربية دوارة>","Nut, <einer drehenden elektrischen Maschine> f","slot, <of a rotating electric machine>","ranura, <de una máquina eléctrica rotativa>","encoche, <d’une machine électrique tournante> f","cava, <di una macchina elettrica rotante>",スロット,"홈, <회전 전기 기계>슬롯, <회전 전기 기계>","żłobek, m",cavaranhura,"槽, <旋转电机的>"
